hex_id,x,y,land,building,parking,type,floor_ratio,t_floor,room,living_room,bathroom,partition,class,area,nimby,crime,school,green,trans,medical,rich_poor_gap,income_median,urban_index,a65_a0a14_rat,mean_rent,district,age,ping,pred_ping,diff
894ba5696d7ffff,121.5026806,25.1323027,6.0,1.0,1.0,2.0,0.2,10.0,2.0,1.0,2.0,1.0,0.0,39.503,3.0,10.0,0.0,0.0,8.0,36.0,3.849525406403972e-6,47.4924198,1.0283727376965008,264.039,1588.015,0.59608,33.565,68.2895635,70.69933914318187,2.4097756431818738
894ba0a5bbbffff,121.55856739915606,24.98470751391805,1.0,1.0,1.0,2.0,0.778,9.0,0.0,0.0,0.0,0.0,1.0,26.581,0.0,4.0,0.0,2.0,6.0,16.0,1.4631397286148834e-6,54.6629738,0.8766219253524274,207.575,1125.101,0.80751,23.329,53.53280288,55.21072796721465,1.6779250872146534
894ba0a41abffff,121.54377996062108,25.050584019650984,1.0,1.0,0.0,1.0,0.917,12.0,2.0,2.0,2.0,1.0,1.0,34.197,2.0,7.0,0.0,2.0,5.0,18.0,-5.68721317849864e-6,77.1247813,1.344861980049867,140.437,2109.937,0.31615,41.967,70.32692804000001,80.60088783859851,10.273959798598497
894ba0a4ec3ffff,121.5480170126762,25.03396098736393,1.0,1.0,0.0,5.0,0.5,4.0,2.0,1.0,1.0,1.0,1.0,25.032,1.0,3.0,1.0,2.0,7.0,18.0,-3.927688028288852e-6,66.0874636,1.259315372838953,211.875,2341.439,0.0,41.144,79.89854136,85.55848004263112,5.659938682631122
894ba0a4d03ffff,121.58483307231931,25.058808228418297,7.0,1.0,2.0,1.0,0.571,14.0,4.0,2.0,2.0,1.0,0.0,67.242,0.0,3.0,0.0,1.0,2.0,0.0,-3.1056699707389514e-6,65.99562680000001,1.3570544322769913,114.634,1612.91,0.58423,23.649,100.58789066,100.55154151434418,-0.03634914565581937
894ba0a4cd7ffff,121.55526802947526,25.0573330023593,1.0,1.0,0.0,1.0,0.231,13.0,3.0,1.0,2.0,1.0,1.0,60.321,0.0,1.0,0.0,2.0,3.0,5.0,-6.640170635361752e-6,80.39212830000001,1.3448001818961128,106.655,1815.252,0.15267,21.226,115.34894882,101.6272134910391,-13.721735328960904
894ba0a4e07ffff,121.55732746308549,25.03400721355993,4.0,1.0,0.0,1.0,0.917,12.0,3.0,2.0,2.0,1.0,1.0,30.534,4.0,11.0,0.0,1.0,7.0,20.0,-1.011071147546002e-6,64.6845481,1.1578096660478916,224.164,2055.044,0.0,23.623,57.64025938,80.73156319958115,23.091303819581142
894ba5696d7ffff,121.50339502911244,25.13152499922157,4.0,1.0,1.0,1.0,0.933,15.0,3.0,2.0,2.0,1.0,0.0,31.103,3.0,10.0,0.0,0.0,8.0,36.0,3.849525406403972e-6,47.4924198,1.0283727376965008,264.039,1588.015,0.59608,33.565,66.16790106,67.70018451856646,1.5322834585664538
894ba0a4593ffff,121.51970503922536,25.070127013637745,1.0,1.0,0.0,5.0,1.0,5.0,4.0,2.0,3.0,1.0,1.0,41.769,0.0,11.0,0.0,2.0,6.0,4.0,3.2007841187930733e-6,51.128863,1.1848123445867886,248.942,1863.458,0.52195,39.711,56.62108124000001,53.291410328357415,-3.3296709116425944
894ba0a45d7ffff,121.5164340015112,25.063145014021146,2.0,1.0,1.0,1.0,1.0,15.0,1.0,0.0,1.0,1.0,1.0,16.825,5.0,10.0,1.0,2.0,2.0,6.0,2.444235768301261e-6,48.6396501,1.0578742506774697,160.57,1841.948,0.52195,36.467,74.68496418000001,75.87869812127306,1.1937339412730523
894ba0a4393ffff,121.5275370057335,25.036591982951663,5.0,1.0,0.0,2.0,0.333,6.0,1.0,1.0,1.0,1.0,1.0,5.07,4.0,4.0,1.0,1.0,12.0,23.0,-8.130911815425729e-6,81.6043732,1.2925373278034666,92.671,2052.66,0.00286,37.696,78.94448748,88.44690411204971,9.502416632049702
894ba0a5bb3ffff,121.5580769728674,24.98898298246273,1.0,1.0,1.0,1.0,0.231,13.0,2.0,2.0,2.0,1.0,1.0,50.03,1.0,5.0,2.0,0.0,7.0,3.0,1.1547373087509745e-6,52.9938776,0.8766219253524274,150.942,1354.861,0.80751,34.842,52.32849994,57.5952852511704,5.266785311170402
894ba0a456fffff,121.52929301444874,25.051374014025257,1.0,1.0,0.0,2.0,0.6,5.0,0.0,0.0,0.0,0.0,1.0,15.778,0.0,9.0,1.0,2.0,9.0,7.0,-8.963157476820797e-7,61.7994169,1.344965233176035,196.099,2215.538,0.31615,42.57,56.72323046,75.07140239568727,18.34817193568727
894ba0a4427ffff,121.51327000070052,25.056185016900383,1.0,1.0,0.0,5.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,22.572,25.0,10.0,0.0,1.0,10.0,12.0,2.240705707501335e-6,54.7752187,1.0450340557612128,172.886,1971.942,0.52195,33.424,65.03500340000001,57.03250479240768,-8.00249860759233
894ba0a410fffff,121.54138701108349,25.04418900471376,1.0,1.0,0.0,2.0,0.857,7.0,2.0,2.0,1.0,1.0,1.0,12.266,3.0,8.0,1.0,1.0,2.0,7.0,1.309758507060706e-6,56.2501458,1.3071981498731249,303.255,2184.963,0.0,41.71,88.45362118000001,85.92581757216033,-2.5278036078396866
894ba0a41b3ffff,121.54375003722669,25.05441601623521,1.0,1.0,0.0,1.0,0.917,12.0,1.0,1.0,1.0,1.0,1.0,9.743,7.0,14.0,0.0,1.0,16.0,23.0,-6.780690319398372e-7,60.372303200000005,1.3449292460326037,255.307,1867.917,0.31615,34.259,80.8747441,83.55521169893719,2.6804675989371844
894ba56969bffff,121.50323803606597,25.133727009004787,2.0,1.0,0.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,12.052,3.0,10.0,0.0,0.0,8.0,36.0,3.167121392833113e-6,48.6023324,1.0283727376965008,231.695,1506.251,0.59608,26.405,62.23267674,58.72875505029733,-3.503921689702672
894ba0a6373ffff,121.50969796884324,25.06976101783559,2.0,1.0,0.0,5.0,0.25,4.0,3.0,2.0,2.0,1.0,1.0,36.993,1.0,3.0,0.0,0.0,0.0,0.0,5.218260765390459e-6,43.755102,1.0450340557612128,210.301,1617.476,0.52195,38.314,56.768189340000006,53.04463726851883,-3.72355207148118
894ba56967bffff,121.51060892631256,25.11971887759809,1.0,1.0,1.0,1.0,0.867,15.0,3.0,2.0,2.0,1.0,1.0,30.855,0.0,11.0,0.0,0.0,2.0,3.0,7.503097919345208e-7,53.603207,1.0283727376965008,134.063,1856.066,0.59608,34.043,72.27371366,69.10624204292732,-3.167471617072678
894ba0a5833ffff,121.54583503564156,24.99396598199101,1.0,1.0,0.0,1.0,0.167,12.0,0.0,1.0,1.0,1.0,1.0,8.455,0.0,5.0,0.0,0.0,2.0,3.0,1.2584444223415064e-6,57.10670550000001,0.8766219253524274,122.845,1343.824,0.80751,33.348,80.07242644,63.21952209846217,-16.85290434153783
894ba1d32a7ffff,121.61642700509005,25.07122898244822,1.0,1.0,1.0,5.0,0.4,5.0,3.0,2.0,2.0,1.0,1.0,41.143,0.0,12.0,0.0,0.0,3.0,3.0,3.475221713663496e-6,52.7440233,1.3570544322769913,116.777,1367.373,0.58423,27.75,54.944048900000006,39.66163780508379,-15.282411094916213
894ba0a4223ffff,121.51860399242425,25.02139098244784,2.0,1.0,1.0,1.0,0.857,14.0,4.0,2.0,2.0,1.0,1.0,75.262,0.0,3.0,1.0,1.0,0.0,2.0,-8.506813113106265e-7,63.246551700000005,1.221744490883664,264.396,1578.675,0.00286,40.585,70.80263266,68.90926502389841,-1.893367636101587
894ba569283ffff,121.52330095950668,25.12183099292304,8.0,1.0,1.0,1.0,0.727,11.0,2.0,2.0,1.0,1.0,0.0,28.196,0.0,4.0,0.0,2.0,7.0,3.0,-0.0000104151871909,86.5,1.0283727376965008,129.452,1698.753,0.59608,28.095,87.92006506000001,86.91185788883655,-1.0082071711634626
894ba0a434fffff,121.52970900830331,25.018925990452487,2.0,1.0,1.0,1.0,0.714,14.0,4.0,2.0,2.0,1.0,1.0,62.266,0.0,8.0,1.0,2.0,5.0,29.0,-2.2396314299500204e-6,67.0084548,1.2855702112984644,207.02,1866.436,0.00286,36.72,125.72254922,91.6415422867365,-34.08100693326351
894ba0a602fffff,121.50689497660233,25.08708699843245,1.0,1.0,0.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,16.519,2.0,10.0,1.0,0.0,3.0,15.0,5.3496748959857785e-6,43.103790100000005,0.9819666023739572,193.207,1418.335,0.65284,19.94,47.21707198000001,39.581032695131015,-7.636039284868993
894ba0a452bffff,121.53232902359792,25.05899002079805,1.0,1.0,1.0,2.0,0.3,10.0,1.0,0.0,1.0,1.0,0.0,10.587,3.0,3.0,0.0,3.0,7.0,19.0,1.5819094927027428e-7,57.8309038,1.344965233176035,208.138,2045.902,0.31615,38.953,102.00740118,102.84085427343852,0.8334530934385214
894ba0a4347ffff,121.53099797737366,25.02172198380424,3.0,1.0,1.0,1.0,0.852,27.0,3.0,2.0,2.0,1.0,1.0,53.972,0.0,8.0,1.0,2.0,5.0,29.0,-4.319427282076364e-6,71.9300292,1.259315372838953,158.538,1935.837,0.0,33.629,72.2598293,81.29185793775568,9.032028637755673
894ba0a4c47ffff,121.55917701384016,25.04709601637306,1.0,1.0,0.0,5.0,0.25,4.0,2.0,1.0,1.0,1.0,1.0,19.777,0.0,8.0,1.0,1.0,3.0,8.0,1.0834413595226596e-6,55.38746360000001,1.3048324979277308,237.178,1779.831,0.15267,39.769,93.54124738,88.2834235442378,-5.257823835762196
894ba0a41bbffff,121.54271676732225,25.051764111280825,5.0,1.0,1.0,2.0,0.667,9.0,2.0,1.0,1.0,1.0,0.0,38.118,7.0,14.0,0.0,1.0,16.0,23.0,-3.180375340263328e-6,66.6565598,1.3449645536318318,208.807,1871.969,0.31615,35.083,123.92485518,126.06037923033374,2.1355240503337427
894ba0a6b37ffff,121.58021600990566,25.075368008145773,1.0,1.0,0.0,2.0,0.571,7.0,3.0,2.0,1.0,1.0,1.0,39.037,1.0,7.0,0.0,1.0,1.0,8.0,1.713840788985945e-6,57.8696793,1.3570544322769913,225.483,1511.417,0.58423,30.219,20.26257052,57.853308652011556,37.59073813201155
894ba0a5803ffff,121.53821202997966,24.99285701429139,1.0,1.0,1.0,1.0,0.385,13.0,3.0,2.0,2.0,1.0,1.0,65.134,0.0,0.0,0.0,1.0,0.0,0.0,9.49955686353308e-7,58.1090379,0.8766219253524274,135.397,1676.962,0.80751,35.667,86.41262026000001,67.4042580410673,-19.008362218932717
894ba0a4acbffff,121.55958303322996,25.01738900086721,1.0,1.0,0.0,1.0,0.385,13.0,2.0,2.0,1.0,1.0,1.0,21.202,0.0,4.0,0.0,1.0,2.0,1.0,2.420671866050481e-6,54.65510200000001,1.2095406918884002,299.053,1764.522,0.0,26.984,77.16200012000002,78.790352518379,1.6283523983789792
894ba0a5833ffff,121.54566203316006,24.99399900668952,1.0,1.0,0.0,1.0,0.25,12.0,2.0,2.0,1.0,1.0,1.0,21.414,1.0,4.0,2.0,1.0,3.0,14.0,1.2584444223415064e-6,57.10670550000001,0.8766219253524274,122.845,1343.824,0.80751,33.348,69.11403002000002,62.83277752311753,-6.281252496882487
894ba0a4847ffff,121.57391488898286,25.03334998908539,1.0,1.0,1.0,1.0,0.684,19.0,1.0,1.0,1.0,1.0,1.0,26.257,0.0,5.0,0.0,1.0,7.0,2.0,-5.758292776592523e-7,62.4895044,1.123431180259538,157.376,1960.952,0.40066,20.867,75.02810622000001,82.77365512242581,7.745548902425796
894ba0a4177ffff,121.54506499019686,25.043262008132075,2.0,1.0,0.0,2.0,0.857,7.0,3.0,2.0,2.0,1.0,1.0,14.054,0.0,8.0,0.0,1.0,6.0,37.0,-1.6283075678952642e-6,63.71749270000001,1.259315372838953,252.584,2167.359,0.0,43.722,90.62420946,69.19725108201743,-21.426958377982572
894ba0a4e57ffff,121.55048456115208,25.028998020584226,2.0,1.0,0.0,1.0,0.24,25.0,4.0,2.0,2.0,1.0,1.0,62.463,1.0,6.0,0.0,1.0,9.0,9.0,-5.494386139474943e-6,70.6075802,1.259315372838953,243.13,1753.575,0.0,33.821,109.95322206,96.43010473246515,-13.523117327534848
894ba0a4423ffff,121.51247598301268,25.05492400147716,1.0,1.0,0.0,5.0,0.75,4.0,3.0,2.0,1.0,1.0,1.0,10.182,25.0,10.0,0.0,1.0,10.0,12.0,2.109938940436701e-6,52.5938776,1.0450340557612128,233.092,1580.149,0.52195,28.888,47.92715782,44.83911173131617,-3.088046088683825
894ba0a4e5bffff,121.54658395869036,25.026558006660338,1.0,1.0,1.0,1.0,0.933,15.0,3.0,2.0,1.0,1.0,1.0,31.227,1.0,6.0,1.0,1.0,0.0,14.0,-2.6902804837733995e-6,64.02507290000001,1.259315372838953,248.982,2066.812,0.0,34.931,92.86851708,89.06584135600126,-3.802675723998746
894ba0a4dc7ffff,121.58152001306962,25.05961737304361,2.0,1.0,1.0,1.0,0.2,15.0,3.0,2.0,2.0,1.0,1.0,40.595,0.0,0.0,1.0,0.0,7.0,1.0,1.929756998978319e-6,54.75276970000001,1.3570544322769913,167.334,1860.905,0.58423,7.542,84.92963838000001,82.95475256124591,-1.9748858187541032
894ba0a6ec3ffff,121.5232009634018,25.080898010675284,1.0,1.0,1.0,1.0,0.167,12.0,2.0,2.0,2.0,1.0,1.0,49.728,0.0,0.0,0.0,3.0,2.0,1.0,1.5321483375569555e-6,55.244898,1.2208948751998698,218.704,1697.895,0.65284,22.87,62.84226626000001,68.31877366210544,5.476507402105433
894ba0a6bafffff,121.57809496930712,25.07640401137826,1.0,1.0,1.0,1.0,0.357,14.0,2.0,2.0,2.0,1.0,0.0,41.079,0.0,7.0,0.0,1.0,6.0,12.0,-3.437290386116442e-7,61.224198300000005,1.3570544322769913,156.134,1945.696,0.58423,27.604,90.82255746,88.89801847437121,-1.9245389856287858
894ba1d3233ffff,121.61537231021344,25.06676339780296,1.0,1.0,1.0,2.0,0.125,8.0,2.0,2.0,2.0,1.0,1.0,38.989,0.0,14.0,1.0,2.0,4.0,21.0,2.241353071032021e-6,55.400000000000006,1.3570544322769913,66.512,1538.505,0.58423,30.131,39.75488964,59.80088534527843,20.04599570527843
894ba0a4e57ffff,121.55198433508724,25.028972791055665,1.0,1.0,0.0,5.0,0.2,5.0,3.0,2.0,2.0,1.0,1.0,33.586,0.0,9.0,2.0,0.0,4.0,16.0,-5.494386139474943e-6,70.6075802,1.259315372838953,243.13,1753.575,0.0,33.821,99.38524062,87.57523546866766,-11.810005151332348
894ba5692a3ffff,121.52932201583371,25.12069998081806,1.0,1.0,0.0,5.0,0.6,5.0,2.0,2.0,2.0,0.0,1.0,34.376,0.0,8.0,1.0,1.0,3.0,11.0,-3.512773257802436e-6,65.3661808,0.9819666023739572,172.395,1810.874,0.65284,22.83,63.41648372000001,54.43353084012819,-8.982952879871817
894ba1d3607ffff,121.59622301421882,25.08071901513297,1.0,1.0,1.0,1.0,0.786,14.0,5.0,2.0,2.0,1.0,1.0,64.09,0.0,3.0,0.0,1.0,6.0,0.0,-2.048487533145513e-6,64.8994169,1.3570544322769913,163.606,1622.841,0.58423,25.0,98.18126826,85.70114661355744,-12.480121646442555
894ba0a4a83ffff,121.5669700044985,25.02506598598559,1.0,1.0,0.0,5.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,20.77,0.0,2.0,1.0,3.0,6.0,21.0,1.968641783844414e-6,53.9309038,1.123431180259538,253.718,1602.218,0.40066,24.727,62.59168662,64.79592020371496,2.2042335837149594
894ba0a41b3ffff,121.54471001659738,25.05642100938429,1.0,1.0,0.0,5.0,0.8,5.0,3.0,2.0,1.0,1.0,1.0,31.021,1.0,2.0,1.0,2.0,4.0,25.0,-6.780690319398372e-7,60.372303200000005,1.3449292460326037,255.307,1867.917,0.15267,34.259,78.97820664000001,64.33649091200083,-14.641715727999184
894ba0a5c2fffff,121.53474401754085,25.005353007002427,1.0,1.0,1.0,1.0,0.8,15.0,2.0,2.0,1.0,1.0,1.0,37.958,0.0,0.0,0.0,0.0,2.0,0.0,-1.894113683563492e-6,67.103207,0.8766219253524274,197.799,1426.994,0.80751,35.236,76.26381426,72.61298935788335,-3.6508249021166534
894ba0a59c7ffff,121.5564236673456,25.001508584297927,1.0,1.0,1.0,1.0,0.423,26.0,4.0,2.0,2.0,1.0,0.0,62.269,0.0,3.0,0.0,1.0,6.0,17.0,-2.785182799264212e-7,57.7606414,0.8766219253524274,186.743,1617.135,0.80751,29.627,62.40193370000001,62.685230569334664,0.2832968693346558
894ba1d368fffff,121.59080101251176,25.08276499578858,6.0,1.0,0.0,1.0,0.267,15.0,1.0,0.0,1.0,1.0,0.0,11.652,1.0,7.0,0.0,0.0,8.0,52.0,-2.784751292657614e-7,58.6865889,1.3570544322769913,277.644,1658.887,0.58423,29.212,84.7904642,81.04453703880489,-3.7459271611951124
894ba0a46a7ffff,121.50293997558902,25.043689988108213,2.0,1.0,0.0,1.0,0.357,14.0,1.0,1.0,1.0,1.0,1.0,13.065,0.0,14.0,0.0,0.0,3.0,2.0,2.559811149141475e-6,51.944606400000005,0.8758391766346513,301.232,1787.719,1.0,35.161,66.97319394,63.08728335878212,-3.8859105812178782
894ba0a4503ffff,121.52517004009576,25.061594990576424,1.0,1.0,0.0,2.0,0.6,10.0,1.0,1.0,1.0,1.0,1.0,10.957,6.0,15.0,0.0,1.0,5.0,16.0,2.5126833298369406e-6,51.1527697,1.344965233176035,278.957,2005.296,0.31615,36.565,60.23828760000001,61.990750386221265,1.7524627862212583
894ba0a5bafffff,121.56221201716096,24.98496398561865,1.0,1.0,0.0,5.0,0.8,5.0,4.0,2.0,3.0,1.0,1.0,69.275,1.0,8.0,0.0,2.0,6.0,20.0,1.8870312279976864e-6,53.5346939,0.8766219253524274,166.215,1181.665,0.80751,32.798,43.0167225,38.586760829899134,-4.429961670100866
894ba0a4187ffff,121.53863196332873,25.055062009512937,2.0,1.0,0.0,5.0,0.25,4.0,1.0,1.0,1.0,1.0,1.0,17.905,2.0,13.0,0.0,2.0,6.0,4.0,-6.687902040099261e-7,59.206122400000005,1.344965233176035,189.853,2041.857,0.31615,35.472,104.99915018,97.72132124680863,-7.277828933191373
894ba0a4e5bffff,121.54576596875944,25.026524018042963,1.0,1.0,0.0,1.0,0.789,19.0,2.0,2.0,1.0,1.0,1.0,30.667,1.0,6.0,1.0,1.0,0.0,14.0,-2.6902804837733995e-6,64.02507290000001,1.259315372838953,248.982,2066.812,0.0,34.931,80.87573584,87.89566110345761,7.019925263457608
894ba0a6173ffff,121.51911336068024,25.089582584374384,1.0,1.0,0.0,1.0,1.0,12.0,3.0,2.0,2.0,1.0,1.0,43.699,0.0,6.0,0.0,2.0,6.0,8.0,3.1972452169090923e-6,51.5291545,0.9819666023739572,197.406,1521.861,0.65284,25.887,59.9556417,60.92226958397744,0.9666278839774378
894ba1d3287ffff,121.60761100314916,25.072680979535303,1.0,1.0,1.0,1.0,0.6,15.0,3.0,2.0,2.0,1.0,1.0,41.751,0.0,4.0,0.0,0.0,4.0,8.0,-6.197160417909759e-6,78.71574340000001,1.3570544322769913,77.395,1614.678,0.58423,20.671,87.69229544000001,74.46494187151376,-13.22735356848625
894ba0a4c3bffff,121.56950402146646,25.05218999229939,1.0,1.0,0.0,5.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,32.951,2.0,8.0,0.0,3.0,4.0,1.0,2.3630999437366423e-6,54.58571430000001,1.3448001818961128,267.478,2046.118,0.15267,41.064,53.10899932,52.5824309589522,-0.5265683610478007
894ba0a4c17ffff,121.56336997708462,25.05576001249987,1.0,1.0,0.0,1.0,0.857,14.0,4.0,2.0,2.0,1.0,1.0,69.127,1.0,13.0,1.0,0.0,4.0,16.0,-2.7524702077144345e-6,61.4909621,1.3448001818961128,223.418,1631.756,0.15267,33.641,75.22380958000001,73.9925990473531,-1.2312105326469123
894ba0a6377ffff,121.51491151261835,25.071908419519616,1.0,1.0,0.0,2.0,0.857,7.0,3.0,2.0,2.0,1.0,1.0,36.073,1.0,11.0,1.0,4.0,4.0,15.0,3.948614688761364e-6,47.5909621,1.0450340557612128,256.023,1900.521,0.52195,40.92,62.37350382000001,54.7432968232499,-7.630206996750111
894ba0a4187ffff,121.53894402158396,25.053819015181546,1.0,1.0,0.0,2.0,0.714,7.0,4.0,2.0,2.0,1.0,1.0,45.463,2.0,13.0,0.0,2.0,6.0,4.0,-6.687902040099261e-7,59.206122400000005,1.344965233176035,189.853,2041.857,0.31615,35.472,70.38775476,70.26193907645553,-0.1258156835444737
894ba1da60fffff,121.5810118716122,24.98234568861423,1.0,1.0,1.0,1.0,0.909,11.0,3.0,1.0,2.0,1.0,1.0,40.081,0.0,1.0,0.0,1.0,5.0,0.0,-1.8886758565510863e-6,57.400000000000006,0.8766219253524274,128.339,1458.743,0.80751,18.917,50.01807632,51.30985077208339,1.2917744520833878
894ba0a464fffff,121.49267447702256,25.025866239171947,9.0,1.0,1.0,1.0,0.714,14.0,2.0,2.0,1.0,1.0,0.0,30.586,0.0,14.0,1.0,0.0,4.0,6.0,6.421919253018695e-6,40.5772595,0.8758391766346513,279.292,1428.081,1.0,44.337,63.4316904,61.35268565768084,-2.0790047423191638
894ba0a6387ffff,121.50987801212348,25.08145699979805,1.0,1.0,0.0,1.0,0.455,11.0,3.0,2.0,2.0,1.0,0.0,35.129,1.0,5.0,0.0,1.0,2.0,1.0,5.070231054724397e-6,45.0708455,0.9819666023739572,200.925,1308.955,0.65284,31.939,68.97386410000001,71.45140209480257,2.47753799480256
894ba1d3683ffff,121.59026599563202,25.086287993512244,2.0,1.0,0.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,25.377,0.0,3.0,1.0,1.0,5.0,7.0,1.0195253427017767e-6,55.76093290000001,1.3570544322769913,220.25,1630.82,0.58423,34.736,48.86402154,51.073248540011356,2.209227000011353
894ba0a4513ffff,121.52192398045304,25.063728017296512,1.0,1.0,0.0,1.0,0.133,15.0,1.0,0.0,1.0,1.0,0.0,14.384,1.0,22.0,1.0,2.0,5.0,9.0,1.3501544737433962e-7,57.6629738,1.344965233176035,211.237,1963.806,0.31615,29.797,93.85562896,93.82251142067508,-0.033117539324919676
894ba0a45d3ffff,121.51522398996876,25.06317300957776,3.0,1.0,1.0,1.0,0.643,14.0,2.0,2.0,1.0,1.0,1.0,24.345,5.0,10.0,1.0,2.0,2.0,6.0,2.4507525394658e-6,51.794752200000005,1.0450340557612128,133.98,1855.327,0.52195,42.74,63.08954010000001,67.08476160844617,3.995221508446164
894ba0a4393ffff,121.52833404090644,25.0356599991376,1.0,1.0,0.0,2.0,0.857,7.0,4.0,2.0,2.0,1.0,1.0,42.537,4.0,4.0,1.0,1.0,12.0,23.0,-8.130911815425729e-6,81.6043732,1.2925373278034666,92.671,2052.66,0.00286,37.696,84.63145522,90.05629479967155,5.424839579671541
894ba0a4acbffff,121.55985208365138,25.017311148578777,1.0,1.0,1.0,1.0,0.615,13.0,2.0,2.0,1.0,1.0,1.0,36.052,0.0,4.0,0.0,1.0,2.0,1.0,2.420671866050481e-6,54.65510200000001,1.2095406918884002,299.053,1764.522,0.0,26.984,81.14548912000001,79.19308271997558,-1.9524064000244294
894ba0b496bffff,121.49807696300468,25.13418700785105,1.0,1.0,0.0,5.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,22.073,2.0,6.0,1.0,0.0,6.0,13.0,2.274670547297792e-6,49.61166180000001,1.0283727376965008,203.17,1397.022,0.59608,28.035,39.86728684,42.057345781378785,2.190058941378787
894ba0a442fffff,121.51307302597588,25.05348901965353,1.0,1.0,0.0,1.0,0.636,11.0,2.0,2.0,2.0,1.0,1.0,32.044,25.0,10.0,0.0,1.0,10.0,12.0,2.247049831614324e-6,51.670845500000006,1.0450340557612128,209.747,1938.405,0.52195,29.363,78.01853290000001,68.0160591615461,-10.002473738453915
894ba0a633bffff,121.51496599498904,25.07462700599553,1.0,1.0,0.0,5.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,15.57,1.0,11.0,1.0,4.0,4.0,15.0,3.328529865916493e-6,49.709037900000006,1.0450340557612128,209.89,1516.754,0.52195,42.018,51.3820494,50.51832330118749,-0.8637260988125064
894ba0a612bffff,121.52400302771667,25.091758987443413,1.0,1.0,1.0,2.0,0.75,8.0,1.0,1.0,1.0,1.0,1.0,16.562,1.0,6.0,1.0,0.0,3.0,18.0,1.7766347257970084e-6,52.4559767,0.9819666023739572,310.543,1940.856,0.65284,30.247,68.84559906000001,95.88687362723837,27.04127456723836
894ba0a4177ffff,121.54357996841128,25.04282698735726,1.0,1.0,0.0,6.0,0.4,15.0,0.0,0.0,0.0,0.0,0.0,11.434,8.0,15.0,0.0,3.0,11.0,25.0,-1.6283075678952642e-6,63.71749270000001,1.259315372838953,252.584,2167.359,0.0,43.722,119.95326706000002,122.69986613863705,2.7465990786370327
894ba0a5817ffff,121.54241899100242,24.99539601849177,1.0,1.0,0.0,2.0,0.286,7.0,3.0,2.0,2.0,1.0,1.0,49.038,2.0,3.0,0.0,2.0,7.0,10.0,-1.5482506726798052e-6,65.1119534,0.8766219253524274,129.043,1498.554,0.80751,35.354,66.27500898,63.062395447966075,-3.21261353203392
894ba1d368fffff,121.5925560153986,25.084331992587224,1.0,1.0,0.0,2.0,0.5,10.0,2.0,2.0,1.0,1.0,1.0,16.801,0.0,4.0,0.0,1.0,7.0,8.0,-2.784751292657614e-7,58.6865889,1.3570544322769913,277.644,1658.887,0.58423,29.212,92.85297982,77.97219985351443,-14.880779966485576
894ba0a55b7ffff,121.49469402688312,25.02433600603804,1.0,1.0,1.0,1.0,0.143,14.0,1.0,1.0,1.0,1.0,1.0,30.661,0.0,20.0,0.0,2.0,7.0,18.0,5.905196294070168e-6,43.982798800000005,0.8758391766346513,240.008,1618.335,1.0,43.26,42.506306980000005,46.84115352479258,4.334846544792576
894ba0a4cdbffff,121.55055002381584,25.051909994823816,2.0,1.0,0.0,1.0,0.133,15.0,0.0,0.0,0.0,1.0,1.0,8.951,2.0,2.0,0.0,0.0,6.0,1.0,-6.845383823577894e-6,77.6947522,1.3448001818961128,121.749,2314.95,0.15267,42.767,119.98731680000002,116.09518710424842,-3.892129695751592
894ba1d3613ffff,121.59034201949385,25.08216200167413,1.0,1.0,1.0,1.0,0.846,13.0,2.0,2.0,2.0,1.0,1.0,36.472,1.0,7.0,0.0,0.0,8.0,52.0,5.8885884003645754e-8,60.0720117,1.3570544322769913,199.249,1607.754,0.58423,31.617,74.75504714,80.79982327758404,6.044776137584037
894ba0a5d4fffff,121.5435760289168,25.00498998677591,3.0,1.0,0.0,5.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,33.341,0.0,0.0,0.0,1.0,0.0,0.0,-8.400811348650979e-8,58.474635600000006,0.8766219253524274,235.391,1600.182,0.80751,35.771,41.0001845,46.995685314317875,5.995500814317872
894ba0a42d3ffff,121.49848700570806,25.02400999191404,1.0,1.0,2.0,1.0,0.423,26.0,4.0,2.0,2.0,1.0,1.0,48.702,0.0,9.0,3.0,1.0,3.0,9.0,3.2487750993405006e-6,50.2495627,0.8758391766346513,210.716,1499.761,1.0,41.782,28.33533412,58.524936238069685,30.189602118069686
894ba0a594fffff,121.55918799413332,24.99035099288,1.0,1.0,1.0,1.0,0.4,15.0,3.0,2.0,2.0,1.0,1.0,47.634,1.0,5.0,2.0,0.0,7.0,3.0,3.251580321569506e-6,48.3457726,0.8766219253524274,176.895,1293.215,0.80751,30.624,53.11296628000001,57.88922336095997,4.776257080959958
