hex_id,x,y,land,building,parking,type,floor_ratio,t_floor,room,living_room,bathroom,partition,class,area,nimby,crime,school,green,trans,medical,rich_poor_gap,income_median,urban_index,a65_a0a14_rat,district,age,mean_rent,pred_rent,diff
894ba0a442fffff,121.51248696330585,25.052604016406747,2.0,1.0,0.0,1.0,0.909,11.0,4.0,2.0,2.0,1.0,1.0,53.724,25.0,10.0,0.0,1.0,10.0,12.0,2.247049831614324e-6,51.670845500000006,1.0450340557612128,209.747,0.52195,29.363,1938.405,1941.7662494270885,3.3612494270885236
894ba0a5bafffff,121.56212702466274,24.98372602042916,1.0,1.0,0.0,5.0,0.25,4.0,0.0,1.0,2.0,1.0,1.0,5.049,1.0,8.0,0.0,2.0,6.0,20.0,1.8870312279976864e-6,53.5346939,0.8766219253524274,166.215,0.80751,32.798,1181.665,1181.3285804510197,-0.33641954898030235
894ba0a45d7ffff,121.51681898232404,25.06313600347524,1.0,1.0,0.0,1.0,0.8,15.0,2.0,1.0,1.0,1.0,0.0,18.688,1.0,7.0,1.0,0.0,11.0,6.0,2.444235768301261e-6,48.6396501,1.0578742506774697,160.57,0.52195,36.467,1841.948,1843.1611086699884,1.2131086699882871
894ba0a406bffff,121.5186360112944,25.030520006562824,1.0,1.0,1.0,2.0,0.25,8.0,3.0,2.0,1.0,1.0,1.0,40.562,1.0,6.0,0.0,1.0,8.0,21.0,-7.752810257625432e-6,87.23586010000001,1.2929162566198993,68.256,0.00286,32.728,2009.818,2011.905980000439,2.0879800004390745
894ba0a4423ffff,121.51236299495788,25.054512994854942,1.0,1.0,0.0,2.0,0.833,6.0,1.0,1.0,1.0,1.0,1.0,14.018,25.0,10.0,0.0,1.0,10.0,12.0,2.109938940436701e-6,52.5938776,1.0450340557612128,233.092,0.52195,28.888,1580.149,1590.2722769098652,10.123276909865353
894ba0a4e53ffff,121.54611700286443,25.027264014364803,1.0,1.0,0.0,1.0,0.368,19.0,2.0,2.0,1.0,1.0,1.0,30.543,1.0,6.0,1.0,1.0,0.0,14.0,-3.370699256091544e-6,65.5253644,1.259315372838953,265.953,0.0,35.864,1888.77,1928.8333331750987,40.063333175098705
894ba0a45c3ffff,121.51673600148256,25.06271699213549,1.0,1.0,0.0,1.0,0.857,14.0,1.0,1.0,1.0,1.0,1.0,12.176,5.0,10.0,1.0,2.0,2.0,6.0,1.235873133315598e-6,59.408746400000005,1.0450340557612128,112.893,0.52195,37.468,1982.097,1980.3335727769804,-1.763427223019562
894ba0a5973ffff,121.56265097743022,24.99448301968839,1.0,1.0,0.0,5.0,0.8,5.0,3.0,2.0,4.0,1.0,1.0,27.555,0.0,2.0,0.0,0.0,0.0,0.0,-1.245328455022176e-7,58.8075802,0.8766219253524274,191.029,0.80751,32.423,1195.22,1194.8974850705129,-0.32251492948716987
894ba0a5d43ffff,121.54263122079084,25.005587490743764,1.0,1.0,0.0,2.0,0.875,8.0,2.0,2.0,1.0,1.0,1.0,20.479,0.0,6.0,1.0,1.0,0.0,2.0,6.53163242409216e-8,58.0,0.8766219253524274,254.605,0.80751,28.625,1634.079,1631.7567120318715,-2.322287968128421
894ba0a4113ffff,121.53705499206536,25.04823599711445,2.0,1.0,0.0,1.0,0.4,15.0,1.0,2.0,1.0,1.0,1.0,21.871,2.0,1.0,1.0,2.0,7.0,1.0,-1.981593632241097e-6,65.0696793,1.344965233176035,241.521,0.31615,37.796,2012.952,2005.0025859996802,-7.949414000319848
894ba1d32a7ffff,121.617261004456,25.07180498683444,1.0,1.0,1.0,1.0,0.867,15.0,4.0,2.0,2.0,1.0,1.0,49.386,0.0,12.0,0.0,0.0,3.0,3.0,3.475221713663496e-6,52.7440233,1.3570544322769913,116.777,0.58423,27.75,1367.373,1367.373000000007,7.048583938740194e-12
894ba0a41abffff,121.54376202334822,25.05030398026588,1.0,1.0,0.0,1.0,0.833,12.0,0.0,0.0,0.0,0.0,1.0,25.183,2.0,7.0,0.0,2.0,5.0,18.0,-5.68721317849864e-6,77.1247813,1.344861980049867,140.437,0.31615,41.967,2109.937,2076.215369225458,-33.721630774542064
894ba0a4d2fffff,121.59594286188724,25.05540674532737,1.0,1.0,1.0,1.0,0.714,14.0,2.0,1.0,1.0,1.0,1.0,32.939,0.0,4.0,1.0,0.0,6.0,2.0,-8.584150308568875e-6,79.17755100000001,1.1427165495169065,114.061,0.22945,10.599,1472.607,1472.0798428543746,-0.5271571456253241
894ba0a4c3bffff,121.56680203115884,25.05083501574157,1.0,1.0,0.0,2.0,0.667,6.0,3.0,2.0,1.0,1.0,1.0,25.077,0.0,12.0,0.0,1.0,9.0,10.0,2.3630999437366423e-6,54.58571430000001,1.3448001818961128,267.478,0.15267,41.064,2046.118,2031.657968812489,-14.46003118751105
894ba0a42bbffff,121.51338198292694,25.02766701626949,1.0,1.0,0.0,1.0,0.667,12.0,1.0,1.0,1.0,1.0,1.0,9.68,0.0,3.0,1.0,0.0,6.0,4.0,1.7518624126091456e-6,55.721865900000005,1.2929162566198993,174.753,0.00286,41.96,1628.672,1628.6946639284088,0.02266392840874687
894ba0a40dbffff,121.50656598690271,25.04116301193888,1.0,1.0,1.0,1.0,1.0,15.0,3.0,2.0,2.0,1.0,1.0,47.108,4.0,15.0,0.0,1.0,10.0,7.0,2.203504079657398e-6,52.939358600000006,0.8758391766346513,323.093,1.0,34.561,1839.113,1839.1130000000098,9.777068044058979e-12
894ba0a4c47ffff,121.5591520357687,25.046932988356303,1.0,1.0,0.0,5.0,0.5,4.0,2.0,1.0,1.0,1.0,1.0,20.174,0.0,8.0,1.0,1.0,3.0,8.0,1.0834413595226596e-6,55.38746360000001,1.3048324979277308,237.178,0.15267,39.769,1779.831,1806.2921275673548,26.46112756735488
894ba0a42a7ffff,121.51901202347084,25.02742100741129,2.0,1.0,0.0,5.0,0.75,4.0,3.0,2.0,2.0,1.0,1.0,37.005,1.0,6.0,0.0,1.0,8.0,21.0,-7.67663754359408e-6,86.4,1.2929162566198993,72.203,0.00286,32.7,1696.101,1696.3631283182144,0.2621283182143088
894ba0b49cbffff,121.48545398446056,25.14017298591331,1.0,1.0,0.0,2.0,0.571,7.0,2.0,2.0,1.0,1.0,1.0,24.39,1.0,5.0,1.0,1.0,4.0,2.0,3.7471130050718383e-6,49.4183673,1.0283727376965008,235.305,0.59608,29.016,1416.545,1416.5449999999967,-3.410605131648481e-12
894ba0a4107ffff,121.54419067387664,25.04878869980984,3.0,1.0,0.0,1.0,0.4,15.0,1.0,1.0,2.0,1.0,1.0,24.787,2.0,7.0,0.0,2.0,5.0,18.0,-1.9503045626916723e-6,66.4644315,1.3449183378907352,201.462,0.15267,40.064,1866.832,1957.606871513511,90.77487151351079
894ba0a5c2fffff,121.53474401754085,25.005353007002427,1.0,1.0,1.0,1.0,0.4,15.0,2.0,2.0,1.0,1.0,1.0,37.958,0.0,0.0,0.0,0.0,2.0,0.0,-1.894113683563492e-6,67.103207,0.8766219253524274,197.799,0.80751,35.236,1426.994,1427.4592727038107,0.4652727038107969
894ba0a59d7ffff,121.555666002238,25.002348010895005,1.0,1.0,1.0,1.0,0.962,26.0,3.0,2.0,2.0,1.0,1.0,44.425,0.0,3.0,0.0,1.0,6.0,17.0,-3.1079999230665973e-7,62.6323615,0.8766219253524274,218.488,0.80751,33.181,1459.456,1459.2333655860812,-0.2226344139187404
894ba1d3607ffff,121.59585697650716,25.08096699373841,1.0,1.0,1.0,1.0,0.786,14.0,2.0,2.0,1.0,1.0,1.0,35.347,0.0,3.0,0.0,1.0,6.0,0.0,-2.048487533145513e-6,64.8994169,1.3570544322769913,163.606,0.58423,25.0,1622.841,1614.267304650359,-8.573695349640957
894ba0a6adbffff,121.5350787069346,25.06744111658421,1.0,1.0,0.0,5.0,0.8,5.0,2.0,2.0,2.0,1.0,1.0,24.1,24.0,8.0,0.0,1.0,6.0,6.0,3.21282501829133e-6,49.5154519,1.344965233176035,274.921,0.31615,29.932,1354.695,1354.6950000000058,5.9117155615240335e-12
894ba5692afffff,121.53386911448736,25.11922380194032,4.0,1.0,0.0,2.0,0.75,8.0,3.0,2.0,2.0,1.0,1.0,12.899,0.0,6.0,0.0,2.0,9.0,6.0,-1.6709470227516071e-6,61.1594752,0.9819666023739572,184.463,0.65284,25.081,1589.61,1590.0960856726083,0.48608567260839664
894ba0a4cd7ffff,121.5554070014299,25.05563801389916,3.0,1.0,1.0,1.0,0.722,18.0,2.0,2.0,1.0,1.0,1.0,39.969,0.0,6.0,1.0,0.0,5.0,13.0,-6.640170635361752e-6,80.39212830000001,1.3448001818961128,106.655,0.15267,21.226,1815.252,1810.2005229916942,-5.05147700830571
894ba0a4133ffff,121.54531896186307,25.0477319932765,2.0,1.0,1.0,1.0,0.429,14.0,1.0,1.0,1.0,1.0,1.0,19.805,2.0,7.0,0.0,2.0,5.0,18.0,-6.941322619209122e-6,81.70612240000001,1.3448001818961128,81.804,0.15267,34.791,2157.366,2154.2805589508107,-3.085441049189285
894ba0a4067ffff,121.52537103813393,25.034707982574915,2.0,1.0,0.0,1.0,0.667,12.0,3.0,2.0,3.0,1.0,1.0,44.522,0.0,2.0,1.0,0.0,4.0,3.0,-7.964756014718319e-6,82.4029155,1.2836439137135924,108.135,0.0,38.259,2049.029,2053.930083866205,4.9010838662052265
894ba0a466bffff,121.4975580393791,25.025495013699626,1.0,1.0,1.0,1.0,0.867,15.0,2.0,2.0,1.0,1.0,1.0,41.349,0.0,9.0,3.0,1.0,3.0,9.0,4.733301622076437e-6,47.1688047,0.8758391766346513,195.334,1.0,45.63,1491.997,1489.7305422305474,-2.2664577694526997
894ba0a43c3ffff,121.5234290349872,25.026771996648407,1.0,1.0,0.0,1.0,0.75,12.0,3.0,2.0,2.0,1.0,1.0,35.595,3.0,8.0,0.0,0.0,12.0,28.0,-7.084518700929835e-6,83.88104960000001,1.2614392946236666,102.753,0.0,32.339,1971.414,1972.3259802020136,0.9119802020136376
894ba0a434fffff,121.5297730715307,25.019297175587933,8.0,1.0,0.0,1.0,0.8,15.0,1.0,1.0,1.0,1.0,0.0,15.249,0.0,8.0,1.0,2.0,5.0,29.0,-2.2396314299500204e-6,67.0084548,1.2855702112984644,207.02,0.0,36.72,1866.436,1873.6400943518383,7.204094351838421
894ba0a6363ffff,121.51470699418088,25.068481017401663,4.0,1.0,1.0,1.0,0.727,11.0,2.0,2.0,1.0,1.0,0.0,25.225,1.0,8.0,0.0,0.0,6.0,19.0,2.751084527533907e-6,51.2291545,1.0450340557612128,247.939,0.52195,38.651,1705.684,1705.410610877233,-0.27338912276695737
894ba0a4d43ffff,121.58031357525864,25.05137510367267,1.0,1.0,1.0,1.0,0.667,12.0,3.0,2.0,2.0,1.0,1.0,39.334,1.0,5.0,1.0,2.0,3.0,4.0,2.3405286547107325e-6,51.4586006,1.3112073151114727,222.919,0.22945,24.673,1603.072,1610.721549519499,7.649549519499033
894ba0a5983ffff,121.56030496655046,25.00565299531708,2.0,1.0,0.0,2.0,0.6,10.0,2.0,2.0,1.0,1.0,1.0,23.97,1.0,0.0,0.0,2.0,4.0,0.0,-1.6757806516969564e-6,62.7387755,0.8766219253524274,203.961,0.80751,29.89,1409.48,1012.8548328075713,-396.62516719242876
894ba0a6a7bffff,121.5476651403809,25.059506890857364,1.0,1.0,0.0,2.0,0.571,7.0,4.0,2.0,2.0,1.0,1.0,35.719,0.0,3.0,0.0,1.0,4.0,3.0,-4.257151227208066e-6,67.9,1.3448001818961128,222.659,0.15267,33.0,1819.02,1817.1907667550302,-1.8292332449698279
894ba0a4e33ffff,121.55974698325603,25.03501501168823,3.0,1.0,0.0,1.0,0.75,12.0,3.0,2.0,2.0,1.0,1.0,38.705,4.0,11.0,0.0,1.0,7.0,20.0,-8.918699212604521e-8,56.7428571,1.123431180259538,236.247,0.40066,11.0,1741.393,1841.662523619205,100.26952361920507
894ba0a45cfffff,121.51911101374736,25.06015200403526,1.0,1.0,0.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,22.969,1.0,7.0,1.0,0.0,11.0,6.0,2.252703456338936e-6,53.90612240000001,1.0450340557612128,127.241,0.52195,41.251,1930.655,1930.1496723969003,-0.5053276030996585
894ba0a4423ffff,121.50951298024016,25.055279980905013,4.0,1.0,0.0,5.0,0.5,4.0,0.0,1.0,1.0,1.0,1.0,23.359,1.0,9.0,0.0,4.0,3.0,5.0,2.109938940436701e-6,52.5938776,1.0450340557612128,233.092,0.52195,28.888,1580.149,1511.7953084269334,-68.3536915730665
894ba0a413bffff,121.54612362456794,25.04531678978601,2.0,1.0,0.0,2.0,1.0,6.0,2.0,2.0,1.0,1.0,1.0,30.168,0.0,8.0,0.0,1.0,6.0,37.0,-3.314939957584811e-6,71.47463560000001,1.3222193406745284,112.339,0.15267,40.006,2078.238,2052.0720111437927,-26.16598885620715
894ba1d3237ffff,121.61717564039222,25.067073311775527,1.0,1.0,1.0,1.0,0.75,12.0,4.0,2.0,2.0,1.0,1.0,53.929,0.0,11.0,0.0,2.0,2.0,13.0,3.875247182156047e-6,50.4944606,1.2966526051517435,151.023,0.58423,23.489,1450.035,1450.0379513098248,0.002951309824766213
894ba0a4503ffff,121.52574126679718,25.061144086095112,1.0,1.0,0.0,1.0,0.214,14.0,1.0,1.0,1.0,1.0,1.0,13.594,31.0,45.0,1.0,1.0,7.0,8.0,2.5126833298369406e-6,51.1527697,1.344965233176035,278.957,0.31615,36.565,2005.296,2005.822130544892,0.5261305448918847
894ba0a46afffff,121.50180397625168,25.039448996558537,1.0,1.0,1.0,1.0,1.0,13.0,3.0,2.0,2.0,1.0,1.0,45.332,3.0,24.0,1.0,3.0,10.0,12.0,3.4793648136145315e-6,49.7991254,0.8758391766346513,296.802,1.0,35.978,1719.33,1719.3300000000033,3.410605131648481e-12
894ba0a454fffff,121.5218310251468,25.052049008687987,2.0,1.0,0.0,1.0,0.583,12.0,5.0,0.0,5.0,1.0,1.0,36.003,3.0,9.0,2.0,1.0,11.0,11.0,1.3962026918527845e-6,54.4623907,1.3358282862109645,266.43,0.31615,37.106,1984.326,2063.941844942333,79.61584494233284
894ba1d3277ffff,121.61175996140196,25.06154997975638,1.0,1.0,1.0,2.0,0.143,7.0,3.0,2.0,2.0,1.0,1.0,57.187,0.0,5.0,0.0,0.0,5.0,1.0,-0.0000123395734295,89.30000000000001,1.1427165495169065,99.838,0.22945,25.062,1518.166,1518.1337321798035,-0.032267820196466346
894ba5696c3ffff,121.5012210148858,25.13040400349088,1.0,1.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,33.012,3.0,10.0,0.0,0.0,8.0,36.0,3.850474868968185e-6,48.444898,1.0283727376965008,265.742,0.59608,30.6,1574.416,1574.8378801261945,0.4218801261945373
894ba0a45d3ffff,121.51388003561362,25.06430397977321,2.0,1.0,1.0,1.0,0.933,15.0,3.0,2.0,2.0,1.0,0.0,58.521,0.0,3.0,4.0,1.0,10.0,9.0,2.4507525394658e-6,51.794752200000005,1.0450340557612128,133.98,0.52195,42.74,1855.327,1852.6075814378723,-2.7194185621276574
894ba0a4527ffff,121.53736101535026,25.06103499562528,1.0,1.0,0.0,1.0,0.2,15.0,3.0,2.0,2.0,1.0,1.0,34.951,41.0,9.0,0.0,1.0,5.0,8.0,-4.376825929901584e-7,58.993586,1.344965233176035,223.674,0.31615,39.555,1541.92,1602.8370470316383,60.917047031638276
894ba0a4e0bffff,121.55361201686486,25.029105015578267,1.0,1.0,0.0,5.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,27.089,0.0,20.0,0.0,1.0,3.0,20.0,1.0452471036508805e-6,55.6906706,1.259315372838953,232.005,0.0,36.849,1993.031,1996.4996607686244,3.4686607686244315
894ba0a4adbffff,121.55851501112733,25.017095005613328,1.0,1.0,1.0,1.0,0.286,14.0,3.0,2.0,2.0,1.0,1.0,38.662,0.0,4.0,0.0,1.0,2.0,1.0,1.2511940011279377e-6,58.5335277,1.224835692707631,268.158,0.0,31.366,1759.963,1763.8708616169451,3.9078616169451834
894ba0a436bffff,121.53300896358348,25.01746498281949,2.0,1.0,0.0,5.0,0.4,5.0,4.0,2.0,2.0,1.0,1.0,39.282,1.0,9.0,0.0,0.0,5.0,8.0,3.7738711277375917e-7,57.28571430000001,1.259315372838953,196.072,0.0,19.429,1984.679,1871.1601180324337,-113.51888196756636
894ba0a4223ffff,121.51860399242425,25.02139098244784,2.0,1.0,1.0,1.0,1.0,14.0,3.0,2.0,2.0,1.0,1.0,56.83,0.0,3.0,1.0,1.0,0.0,2.0,-8.506813113106265e-7,63.246551700000005,1.221744490883664,264.396,0.00286,40.585,1578.675,1578.4684194199683,-0.20658058003164115
894ba1d36c3ffff,121.58361897877586,25.079004999752627,1.0,1.0,0.0,5.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,28.465,1.0,1.0,0.0,3.0,5.0,12.0,-7.846676838836679e-7,62.555685100000005,1.3570544322769913,200.184,0.58423,27.62,1817.953,1817.7260882016749,-0.22691179832509079
894ba0a5da7ffff,121.55585601998304,25.021558997696985,2.0,1.0,1.0,1.0,0.5,12.0,3.0,2.0,2.0,1.0,1.0,44.957,2.0,8.0,0.0,2.0,6.0,17.0,2.1369554284471734e-6,54.8498542,1.224835692707631,248.022,0.40066,32.569,1830.186,1847.5506169068829,17.36461690688293
894ba0a5867ffff,121.54593897124096,24.985832015511505,1.0,1.0,0.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,28.752,0.0,0.0,0.0,0.0,0.0,0.0,-2.7769829895012975e-7,60.8463557,0.8774845922316181,193.483,0.80751,32.856,1459.358,1457.4989794668754,-1.8590205331245215
894ba0a4507ffff,121.52794595878942,25.06134801779936,16.0,1.0,1.0,1.0,0.6,15.0,2.0,1.0,1.0,1.0,0.0,31.091,1.0,28.0,1.0,0.0,9.0,2.0,2.687470594943577e-6,51.089212800000006,1.344965233176035,288.301,0.31615,44.27,1815.259,1817.7714081854256,2.5124081854255564
894ba0a4393ffff,121.52654500749264,25.036475013492847,1.0,1.0,1.0,2.0,0.167,6.0,1.0,1.0,1.0,1.0,1.0,23.114,4.0,4.0,1.0,1.0,12.0,23.0,-8.130911815425729e-6,81.6043732,1.2925373278034666,92.671,0.00286,37.696,2052.66,2074.156849251777,21.49684925177735
894ba0a4173ffff,121.53948800710003,25.042221981586067,2.0,1.0,0.0,2.0,0.333,6.0,4.0,2.0,2.0,1.0,1.0,52.659,0.0,4.0,0.0,0.0,5.0,4.0,-1.9893619502004044e-6,62.32507290000001,1.259315372838953,403.404,0.0,42.345,1945.965,1985.2733788592527,39.3083788592528
894ba0a58a3ffff,121.54449602660937,24.999430018942533,1.0,1.0,0.0,5.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,21.22,0.0,4.0,2.0,2.0,3.0,13.0,-1.4584402330552948e-6,61.10612240000001,0.8766219253524274,153.179,0.80751,35.974,1310.732,1310.7402357662759,0.008235766275902279
894ba0a4c67ffff,121.5691470362102,25.045862996506443,1.0,1.0,1.0,1.0,0.714,14.0,3.0,2.0,2.0,1.0,1.0,31.511,0.0,6.0,0.0,1.0,4.0,10.0,1.1070916075036747e-6,55.7577259,1.123431180259538,217.081,0.40066,20.925,1993.883,2007.3068483872412,13.42384838724115
894ba0a65b7ffff,121.51007792051422,25.11793399467967,1.0,1.0,0.0,1.0,0.385,13.0,1.0,2.0,1.0,1.0,1.0,25.174,0.0,11.0,0.0,0.0,2.0,3.0,1.2416562100221862e-6,57.544023300000006,1.0283727376965008,105.234,0.59608,36.214,1744.198,1744.1652793283092,-0.032720671690867675
894ba0a5947ffff,121.55890955052531,24.99269872761417,1.0,1.0,1.0,2.0,0.571,7.0,2.0,1.0,1.0,1.0,1.0,40.65,0.0,1.0,0.0,2.0,7.0,2.0,3.2842072688409643e-6,53.628863,0.8766219253524274,198.441,0.80751,30.488,1165.934,1166.6118745543558,0.6778745543558671
894ba1d360fffff,121.59376183598944,25.07692469520352,3.0,1.0,1.0,1.0,0.818,11.0,3.0,2.0,2.0,1.0,0.0,52.989,0.0,2.0,0.0,0.0,1.0,0.0,-3.159357054825672e-7,61.5924198,1.3570544322769913,142.509,0.58423,35.72,1737.409,1737.5833624407603,0.17436244076020557
894ba0a6527ffff,121.51567803766376,25.10909498441457,1.0,1.0,1.0,2.0,0.286,7.0,1.0,1.0,1.0,1.0,1.0,24.599,0.0,12.0,1.0,0.0,2.0,7.0,1.755487615814446e-6,56.7746356,1.0283727376965008,208.06,0.59608,31.1,1509.795,1532.2671737579155,22.47217375791547
894ba1d368fffff,121.59080101251176,25.08276499578858,6.0,1.0,0.0,1.0,0.533,15.0,2.0,1.0,1.0,1.0,0.0,19.312,1.0,7.0,0.0,0.0,8.0,52.0,-2.784751292657614e-7,58.6865889,1.3570544322769913,277.644,0.58423,29.212,1658.887,1658.843832369609,-0.043167630391053535
894ba0a4c0bffff,121.5631630278952,25.04993999612049,1.0,1.0,0.0,2.0,0.429,7.0,4.0,2.0,2.0,1.0,1.0,41.146,0.0,3.0,0.0,0.0,4.0,4.0,-4.337984266090197e-7,60.5332362,1.3448001818961128,253.862,0.15267,33.699,1795.743,1808.8671357228181,13.12413572281821
894ba0b49cfffff,121.48763897898031,25.141593006039784,1.0,1.0,0.0,2.0,0.571,7.0,1.0,2.0,1.0,1.0,1.0,25.531,0.0,4.0,0.0,0.0,0.0,0.0,4.1743276234293855e-6,49.9495627,1.0283727376965008,248.813,0.59608,30.04,1229.362,1229.3620000000044,4.320099833421409e-12
894ba0a457bffff,121.5247677925624,25.054834818027373,1.0,1.0,1.0,1.0,0.857,14.0,2.0,1.0,1.0,1.0,1.0,34.802,15.0,11.0,0.0,2.0,6.0,13.0,1.5904539247227993e-6,54.7670554,1.344965233176035,317.882,0.31615,38.319,2031.262,2026.2331695915398,-5.0288304084601805
894ba56964fffff,121.5064975905728,25.120459001101764,1.0,1.0,1.0,1.0,1.0,12.0,2.0,1.0,1.0,1.0,1.0,34.954,0.0,0.0,0.0,3.0,5.0,3.0,9.846542058047396e-7,55.71399420000001,1.0283727376965008,117.055,0.59608,28.445,1751.514,1750.5916143678273,-0.9223856321725634
894ba0a5d43ffff,121.54263122079084,25.005587490743764,1.0,1.0,0.0,2.0,0.625,8.0,2.0,1.0,1.0,1.0,1.0,24.336,0.0,6.0,1.0,1.0,0.0,2.0,6.53163242409216e-8,58.0,0.8766219253524274,254.605,0.80751,28.625,1634.079,1631.7567120318715,-2.322287968128421
894ba0a442fffff,121.51414297591624,25.05180299982977,18.0,1.0,1.0,1.0,0.733,15.0,3.0,2.0,2.0,1.0,0.0,31.203,1.0,13.0,0.0,1.0,7.0,10.0,2.247049831614324e-6,51.670845500000006,1.0450340557612128,209.747,0.52195,29.363,1938.405,1942.3099742345642,3.904974234564179
894ba0a697bffff,121.57655596806508,25.083953004835152,2.0,1.0,0.0,5.0,0.4,5.0,3.0,2.0,2.0,1.0,1.0,30.679,0.0,5.0,2.0,3.0,3.0,9.0,-4.979734066057461e-7,61.6758017,1.3570544322769913,103.404,0.58423,26.859,1788.27,1790.6321906958165,2.36219069581648
894ba0a40dbffff,121.5058429639348,25.03957598239164,1.0,1.0,1.0,1.0,0.357,14.0,3.0,2.0,2.0,1.0,1.0,38.351,0.0,14.0,1.0,0.0,7.0,4.0,2.203504079657398e-6,52.939358600000006,0.8758391766346513,323.093,1.0,34.561,1839.113,1839.1130000000098,9.777068044058979e-12
894ba56927bffff,121.52613966731958,25.10826391017513,1.0,1.0,1.0,1.0,0.429,14.0,3.0,2.0,2.0,1.0,1.0,50.729,0.0,12.0,1.0,1.0,6.0,23.0,-9.022275601157697e-8,60.2413994,0.9819666023739572,195.266,0.65284,29.5,2087.963,2087.9629999999916,-8.640199666842818e-12
894ba0a428fffff,121.50884301471932,25.02498598071979,1.0,1.0,0.0,1.0,0.333,12.0,2.0,2.0,1.0,1.0,1.0,18.102,0.0,24.0,0.0,0.0,10.0,11.0,4.565419528489182e-6,44.3594752,1.210805935719406,317.571,1.0,44.057,1377.685,1377.8141989485023,0.12919894850233504
894ba56964fffff,121.5066949843926,25.11981200199565,1.0,1.0,2.0,2.0,0.286,7.0,3.0,2.0,2.0,1.0,1.0,69.904,0.0,0.0,0.0,3.0,5.0,3.0,9.846542058047396e-7,55.71399420000001,1.0283727376965008,117.055,0.59608,28.445,1751.514,1750.5916143678273,-0.9223856321725634
894ba0a4a93ffff,121.56550903877502,25.0286210025794,1.0,1.0,0.0,2.0,0.429,7.0,3.0,2.0,2.0,1.0,1.0,39.797,0.0,7.0,0.0,1.0,5.0,20.0,4.831657837412949e-7,57.2183673,1.123431180259538,251.656,0.40066,27.545,1870.376,1880.25890374191,9.882903741910013
894ba5692a7ffff,121.53373399820816,25.12131097965004,1.0,1.0,0.0,5.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,29.53,0.0,6.0,0.0,2.0,9.0,6.0,-2.015213207540397e-6,64.0912536,0.9819666023739572,176.198,0.65284,30.425,1192.139,1192.1390000000056,5.6843418860808015e-12
894ba1da607ffff,121.58171796313565,24.986128986341,1.0,1.0,1.0,2.0,0.2,5.0,3.0,2.0,2.0,1.0,1.0,47.495,0.0,0.0,0.0,1.0,4.0,0.0,-7.504828132965025e-6,82.7664723,0.8766219253524274,93.374,0.80751,19.164,1431.578,1430.984422712927,-0.5935772870730034
894ba1d36c3ffff,121.58398803397267,25.07872998950944,1.0,2.0,0.0,5.0,0.4,5.0,0.0,0.0,0.0,0.0,1.0,54.117,1.0,1.0,0.0,3.0,5.0,12.0,-7.846676838836679e-7,62.555685100000005,1.3570544322769913,200.184,0.58423,27.62,1817.953,1817.7260882016749,-0.22691179832509079
894ba0a636bffff,121.51345700096032,25.06522598912251,1.0,1.0,1.0,1.0,0.5,14.0,3.0,1.0,2.0,1.0,1.0,61.61,0.0,3.0,4.0,1.0,10.0,9.0,2.61315364057702e-6,51.248688,1.0450340557612128,145.153,0.52195,33.966,1808.797,1813.903687130919,5.106687130918999
894ba0a460bffff,121.493893974225,25.03206998809803,1.0,1.0,0.0,2.0,0.286,7.0,4.0,1.0,1.0,1.0,1.0,24.418,1.0,16.0,1.0,2.0,2.0,3.0,6.482727963380016e-6,42.583965000000006,0.8758391766346513,316.871,1.0,39.597,1305.396,1305.3960000000045,4.547473508864641e-12
894ba0a6b37ffff,121.5797219805325,25.07380499275112,1.0,1.0,0.0,5.0,0.6,5.0,3.0,2.0,2.0,1.0,1.0,5.433,1.0,7.0,0.0,1.0,1.0,8.0,1.713840788985945e-6,57.8696793,1.3570544322769913,225.483,0.58423,30.219,1511.417,1509.0257389488063,-2.3912610511936236
894ba0a45afffff,121.53397598375284,25.06523898107244,1.0,1.0,0.0,2.0,0.571,7.0,3.0,2.0,2.0,1.0,1.0,50.272,35.0,12.0,0.0,0.0,12.0,17.0,3.164100358088928e-6,48.8600583,1.344965233176035,287.098,0.31615,37.503,2012.195,1991.9694357435446,-20.2255642564553
894ba5696d3ffff,121.50063998135766,25.13198101666383,8.0,1.0,0.0,1.0,0.867,15.0,2.0,1.0,1.0,1.0,0.0,17.769,2.0,6.0,1.0,0.0,6.0,13.0,2.805894378279398e-6,51.0081633,1.0283727376965008,211.999,0.59608,25.165,1210.182,1210.1819999999914,-8.640199666842818e-12
894ba0a4cabffff,121.56680898813846,25.05633798663333,1.0,1.0,1.0,1.0,0.385,13.0,3.0,2.0,2.0,1.0,1.0,53.334,0.0,11.0,1.0,0.0,2.0,7.0,-1.8253633363453316e-7,56.4084548,1.3448001818961128,241.366,0.15267,31.534,1572.201,1581.6175958133708,9.416595813370805
